Field1,Text,Text1,Text2
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
12 de out
One day Bob rents a boat so he can show his 
@COLDCARDwallet
 how beautiful the sunset is over the ocean.

As the sun begins to set, Bob cracks open a beer and says to his Coldcard, ""Isn't that beautiful? Hey where'd you go?! COLDCARD!!!""

""Over here idiot. You forgot my beer.""
4
11","One day Bob rents a boat so he can show his 
@COLDCARDwallet
 how beautiful the sunset is over the ocean.

As the sun begins to set, Bob cracks open a beer and says to his Coldcard, ""Isn't that beautiful? Hey where'd you go?! COLDCARD!!!""

""Over here idiot. You forgot my beer.""",@BVBTC,12 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
12 de out
What do you call a really shitty NFT?

Pixel fart
5
7","What do you call a really shitty NFT?

Pixel fart",@BVBTC,12 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
12 de out
Bitcoin gets stronger every day.
If you stack every day, so do you.
3
33","Bitcoin gets stronger every day.
If you stack every day, so do you.",@BVBTC,12 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
12 de out
Looking for some recs for podcasts and other resources to learn about gamification. What are your favorites?

 
@fold_app
 
@THNDRGAMES
1
1","Looking for some recs for podcasts and other resources to learn about gamification. What are your favorites?

 
@fold_app
 
@THNDRGAMES",@BVBTC,12 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
12 de out
Are you working on a project that positively impacts #Bitcoin  adoption?

 Share some details below
 Tell people how they can get involved
 RT for awareness
29
16
56","Are you working on a project that positively impacts #Bitcoin  adoption?

 Share some details below
 Tell people how they can get involved
 RT for awareness",@BVBTC,12 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
12 de out
𝗟𝗜𝗚𝗛𝗧𝗡𝗜𝗡𝗚 𝗡𝗘𝗧𝗪𝗢𝗥𝗞 𝗦𝗧𝗔𝗧𝗦
Network Capacity - 3038.65 BTC
Network Capacity Value - $171.09M
Number of Channels - 76,259
Avg Channel Capacity - 3,980,764 sats
Number of Nodes - 27,891
Number of Tor Nodes - 10,206

source: 
@BitboBTC
 / 
@LNstats
3
6
30","𝗟𝗜𝗚𝗛𝗧𝗡𝗜𝗡𝗚 𝗡𝗘𝗧𝗪𝗢𝗥𝗞 𝗦𝗧𝗔𝗧𝗦
Network Capacity - 3038.65 BTC
Network Capacity Value - $171.09M
Number of Channels - 76,259
Avg Channel Capacity - 3,980,764 sats
Number of Nodes - 27,891
Number of Tor Nodes - 10,206

source: 
@BitboBTC
 / 
@LNstats",@BVBTC,12 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
11 de out
Jamie Dimon walks into a bar and orders a drink.

The bartender says, ""Will you be paying in dollars or bitcoin?""

""Dollars. Do you want to hear my opinion of Bitcoin?""

“Sure,” he says.

“It’s worthless,” says Jamie.

“I know,” the bartender replies, “But let’s hear it anyway.”
70
328
1,9 mil","Jamie Dimon walks into a bar and orders a drink.

The bartender says, ""Will you be paying in dollars or bitcoin?""

""Dollars. Do you want to hear my opinion of Bitcoin?""

“Sure,” he says.

“It’s worthless,” says Jamie.

“I know,” the bartender replies, “But let’s hear it anyway.”",@BVBTC,11 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
9 de out
I was lucky to find a calling at 
@SwanBitcoin
. I love my coworkers. I love our mission, our customers and our company culture. We’re a Bitcoiner company and Bitcoin is our North Star. We don’t work for #Bitcoin because we want to, but because we have to. There is no alternative.
6
14
144
Mostrar esta sequência","I was lucky to find a calling at 
@SwanBitcoin
. I love my coworkers. I love our mission, our customers and our company culture. We’re a Bitcoiner company and Bitcoin is our North Star. We don’t work for #Bitcoin because we want to, but because we have to. There is no alternative.",@BVBTC,9 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
7 de out
Finally got tips enabled. So excited to receive dollars in my strike account. 

Oh wait…
5
2
28","Finally got tips enabled. So excited to receive dollars in my strike account. 

Oh wait…",@BVBTC,7 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
9 de out
There are Plebs a few months into their journeys who understand #Bitcoin and the problems it solves far better than do some OGs who hold thousands of bitcoin and who have had over 12 years to figure it out.
8
4
43",There are Plebs a few months into their journeys who understand #Bitcoin and the problems it solves far better than do some OGs who hold thousands of bitcoin and who have had over 12 years to figure it out.,@BVBTC,9 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
6 de out
RT if you ain’t buyin what Yellen’s sellin
4
7
27",RT if you ain’t buyin what Yellen’s sellin,@BVBTC,6 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
6 de out
If you're selling at these prices I'm not angry with you. I'm just disappointed.
3
2
49",If you're selling at these prices I'm not angry with you. I'm just disappointed.,@BVBTC,6 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
You don’t orange pill people by talking to them. You do it by listening to them.
23
33
283",You don’t orange pill people by talking to them. You do it by listening to them.,@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
summoning circle, hope this works:

                         
                                  
                       
                            
                       
                                   
                          
2
7
57","summoning circle, hope this works:

                         
                                  
                       
                            
                       
                                   
                          ",@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
Bitcoin is winning.
Bitcoiners are winning.
Join us. It feels good to win.
5
18
126","Bitcoin is winning.
Bitcoiners are winning.
Join us. It feels good to win.",@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
Oh hay there. So you just started running a node and you’re looking to open some channels? Well look no further! Just send me a DM and I’ll give you my node info and you can open up a channel today! (5M sat minimum)
3
2
21",Oh hay there. So you just started running a node and you’re looking to open some channels? Well look no further! Just send me a DM and I’ll give you my node info and you can open up a channel today! (5M sat minimum),@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
Uptober isn't over. 

It's just getting started.
6
5
66","Uptober isn't over. 

It's just getting started.",@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
In it for
The money
The memes
The freedom
The technology
The sovereignty
The environment
The human rights
The future generations
The monetary revolution 
The equality of opportunity

Tell me why you #Bitcoin.
56
52
317","In it for
The money
The memes
The freedom
The technology
The sovereignty
The environment
The human rights
The future generations
The monetary revolution 
The equality of opportunity

Tell me why you #Bitcoin.",@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
Treat your sats with the respect they deserve.
1
6
33",Treat your sats with the respect they deserve.,@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
5 de out
Tell me how many sats you’re going to stack today without telling me how many sats you’re going to stack today.
70
1
73",Tell me how many sats you’re going to stack today without telling me how many sats you’re going to stack today.,@BVBTC,5 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
4 de out
I don’t know what the  meme is and at this point I’m too scared to ask.
21
2
88",I don’t know what the  meme is and at this point I’m too scared to ask.,@BVBTC,4 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
4 de out
Hey 
@Facebook
 did you try unplugging and plugging it back in?
19
15
206","Hey 
@Facebook
 did you try unplugging and plugging it back in?",@BVBTC,2 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
2 de out
I gave up in chess after three moves to  
@briimhd
. You should follow her for chess tips and life advice.
5
5","I gave up in chess after three moves to  
@briimhd
. You should follow her for chess tips and life advice.",@BVBTC,2 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
1 de out
 Consumerism 101

  “Do I really need this?”
           ______|______
          |                     |
       yes                 no
          |                     |
ok buy it        buy #bitcoin
2
10
79"," Consumerism 101

  “Do I really need this?”
           ______|______
          |                     |
       yes                 no
          |                     |
ok buy it        buy #bitcoin",@BVBTC,1 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
4 de out
Hey 
@Facebook
 did you try unplugging and plugging it back in?
19
15
206","Hey 
@Facebook
 did you try unplugging and plugging it back in?",@BVBTC,4 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
2 de out
Bitcoin es la vida,
Bitcoin es verdad,
Bitcoin es la luz,
Gran fuego de honestidad.
5
4
33","Bitcoin es la vida,
Bitcoin es verdad,
Bitcoin es la luz,
Gran fuego de honestidad.",@BVBTC,2 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
1 de out
 Consumerism 101

  “Do I really need this?”
           ______|______
          |                     |
       yes                 no
          |                     |
ok buy it        buy #bitcoin
2
10
79","Are humans just highly complex, biological, learning algorithms?",@BVBTC,1 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
1 de out
Dear Human,

If you’re new to this life thing and pissed off that you’ve arrived on earth right as everything seems to be falling apart, don’t worry. There’s this thing called #Bitcoin and when you come to really understand it, you’ll feel a lot more hopeful.

Don’t panic
5
31
130","Dear Human,

If you’re new to this life thing and pissed off that you’ve arrived on earth right as everything seems to be falling apart, don’t worry. There’s this thing called #Bitcoin and when you come to really understand it, you’ll feel a lot more hopeful.

Don’t panic",@BVBTC,1 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
1 de out
Choose
Bitcoin
84,2%
Shitcoin
15,8%
165 votos
·
Resultados finais
1
2
2",Choose,@BVBTC,1 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
1 de out
I had a crazy dream last night that the price of Bitcoin was $5B per coin. I’m taking it as a sign that the coin will be minted and more inflation is coming.
4
25",I had a crazy dream last night that the price of Bitcoin was $5B per coin. I’m taking it as a sign that the coin will be minted and more inflation is coming.,@BVBTC,1 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
1 de out
Choose
bacon
33,7%
66,3%
83 votos
·
Resultados finais
2
1
1",follow like and retweet for a chance to win more low effort tweets from me and maybe a few funny ones,@BVBTC,1 de out
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
30 de set
I eat FUD like you for breakfast
4
1
23",I eat FUD like you for breakfast,@BVBTC,30 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
29 de set
You have to be odd to be number one. 
– Dr. Seuss
2
11","You have to be odd to be number one. 
– Dr. Seuss",@BVBTC,29 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
28 de set
I've been buying a strategic #Bitcoin reserve for years 
@POTUS
 
@SecYellen
 AMA
9","I've been buying a strategic #Bitcoin reserve for years 
@POTUS
 
@SecYellen
 AMA",@BVBTC,28 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
An investment in #Bitcoin knowledge pays the best interest. – Benjamin Franklin
7
1
30",An investment in #Bitcoin knowledge pays the best interest. – Benjamin Franklin,@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
Want to feel immortal?

Record a transaction on the #Bitcoin blockchain.
7
6
63","Want to feel immortal?

Record a transaction on the #Bitcoin blockchain.",@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
The ability to weave an emotional narrative is an under appreciated tool among Bitcoiners. Story is .
1
6",The ability to weave an emotional narrative is an under appreciated tool among Bitcoiners. Story is .,@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
This is the saddest bitcoin emoji 

Few understand
3
1
12","This is the saddest bitcoin emoji 

Few understand",@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
gm to everyone who doesn’t have Lightning tips enabled yet either
21
7
196",gm to everyone who doesn’t have Lightning tips enabled yet either,@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
how is your trade going sir
8
20",how is your trade going sir,@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
If you defend Bitcoin with truth and passion and civility then you might be a Bitcoin Maximalist, and as far as I’m concerned, a goddamned hero. 

If you use the word “maxi” to describe or complain about Bitcoiners then you’re the one being toxic.
1
4
41","If you defend Bitcoin with truth and passion and civility then you might be a Bitcoin Maximalist, and as far as I’m concerned, a goddamned hero. 

If you use the word “maxi” to describe or complain about Bitcoiners then you’re the one being toxic.",@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de set
Bitcoin gives me hope, 
but Bitcoiners give me even more.
13
15
175","Bitcoin gives me hope, 
but Bitcoiners give me even more.",@BVBTC,27 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
23 de set
𝙎𝙖𝙮 𝙞𝙩 𝙬𝙞𝙩𝙝 𝙢𝙚:

⠀⠀　⠀ Altcoins are redundant.

Altcoins are redundant.

⠀⠀　⠀ Altcoins are redundant.

Altcoins are redundant.

⠀⠀　⠀ Altcoins are redundant.

Altcoins are redundant.

⠀⠀　⠀ Altcoins are redundant.

Shitcoins are redundant.
⠀⠀　⠀
3
4
35","𝙎𝙖𝙮 𝙞𝙩 𝙬𝙞𝙩𝙝 𝙢𝙚:

⠀⠀　⠀ Altcoins are redundant.

Altcoins are redundant.

⠀⠀　⠀ Altcoins are redundant.

Altcoins are redundant.

⠀⠀　⠀ Altcoins are redundant.

Altcoins are redundant.

⠀⠀　⠀ Altcoins are redundant.

Shitcoins are redundant.
⠀⠀　⠀",@BVBTC,23 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
23 de set
There is no “Next Bitcoin.”

Only #LightningNetwork
3
3
75","There is no “Next Bitcoin.”

Only #LightningNetwork",@BVBTC,23 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
22 de set
Our hopes and dreams and ambitions are not merely our own. They also belong to all those who have come before us. With #Bitcoin, those aspirations become more possible than ever before. Bitcoin is magic Internet money, but it is also hope, freedom and equality of opportunity.
4
2
14","Our hopes and dreams and ambitions are not merely our own. They also belong to all those who have come before us. With #Bitcoin, those aspirations become more possible than ever before. Bitcoin is magic Internet money, but it is also hope, freedom and equality of opportunity.",@BVBTC,22 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
21 de set
Bitcoin is the solution to the problem 
you don’t yet realize that you have.
3
4
54","A world without Bitcoin 
is a world without hope.",@BVBTC,21 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
21 de set
A world without Bitcoin 
is a world without hope.
1
27","A world without Bitcoin 
is a world without hope.",@BVBTC,21 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
21 de set
Please beware of scammers.

My handle on Twitter and Instagram is 
@BVBTC


My handle on Telegram is @BrekkieVonBitcoin

Anyone reaching out from different handles is an impostor.
2
5","Please beware of scammers.

My handle on Twitter and Instagram is 
@BVBTC


My handle on Telegram is @BrekkieVonBitcoin

Anyone reaching out from different handles is an impostor.",@BVBTC,21 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
21 de set
Serious question.

What is the proper ratio of 
@FranksRedHot
 to butter when making Buffalo sauce?
8
6","Serious question.

What is the proper ratio of 
@FranksRedHot
 to butter when making Buffalo sauce?",@BVBTC,21 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
15 de set
Bitcoin is our best chance at a better future.

Unfortunately there are many who fail to see this, people like Mark Zuckerberg and Elon Musk and Bryan Armstrong.

Their actions do a disservice to the world, but thankfully, Bitcoin will better the world in spite of them.
2
8
43","Bitcoin is our best chance at a better future.

Unfortunately there are many who fail to see this, people like Mark Zuckerberg and Elon Musk and Bryan Armstrong.

Their actions do a disservice to the world, but thankfully, Bitcoin will better the world in spite of them.",@BVBTC,15 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
14 de set
Maximalism has nothing to do with NFTs. I think you can be a BTC maximalist and, with honest disclosure re: what NFTs are and are not… be supportive of NFTs. 
@udiWertheimer
 

That being said, Ethereum and it’s competitors are garbage.

Bitcoin artists should mint on 
@Liquid_BTC
.
3
3
14","Maximalism has nothing to do with NFTs. I think you can be a BTC maximalist and, with honest disclosure re: what NFTs are and are not… be supportive of NFTs. 
@udiWertheimer
 

That being said, Ethereum and it’s competitors are garbage.

Bitcoin artists should mint on 
@Liquid_BTC
.",@BVBTC,14 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
14 de set
Hey 
@chivowallet
 there are ATMs available in Los Angeles? Donde?
2
6","Hey 
@chivowallet
 there are ATMs available in Los Angeles? Donde?",@BVBTC,14 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
10 de set
Restricting personal freedom is 
never the answer to our problems.
2
3
21","Restricting personal freedom is 
never the answer to our problems.",@BVBTC,10 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
10 de set
i can't believe we are still fighting energy fud lol
12
80",i can't believe we are still fighting energy fud lol,@BVBTC,10 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
10 de set
⠀

⠀⠀Mirror, mirror, on the wall
⠀
⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ 
⠀
Who’s the fairest bitcoiner of all?

⠀
11
16","⠀

⠀⠀Mirror, mirror, on the wall
⠀
⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ 
⠀
Who’s the fairest bitcoiner of all?

⠀",@BVBTC,10 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
10 de set
I hate low effort twee
4
15",I hate low effort twee,@BVBTC,10 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
9 de set
⠀ Go visit
⠀    ⠀    ⠀      ⠀   ⠀ 
     ⠀ 
     ⠀    ⠀      ⠀   ⠀        
 
   

@Bitcoinbeach
 

 
7
13
97","⠀ Go visit
⠀    ⠀    ⠀      ⠀   ⠀ 
     ⠀ 
     ⠀    ⠀      ⠀   ⠀        
 
   

@Bitcoinbeach
 

 ",@BVBTC,9 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
8 de set
Sometimes I feel jealous of the people 100 years from now who will be living in a more fair, prosperous and peaceful world under a Bitcoin Standard.

But mostly I'm just grateful to be living through these incredible times as we make that #Bitcoin Standard happen.
19
18
199","Sometimes I feel jealous of the people 100 years from now who will be living in a more fair, prosperous and peaceful world under a Bitcoin Standard.

But mostly I'm just grateful to be living through these incredible times as we make that #Bitcoin Standard happen.",@BVBTC,8 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
8 de set
Government fiat money is no longer redeemable for gold. It is, however, temporarily redeemable for #Bitcoin.
5
7
60","Government fiat money is no longer redeemable for gold. It is, however, temporarily redeemable for #Bitcoin.",@BVBTC,8 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
7 de set
Crypto is temporary. Bitcoin is forever.
9
16
199",Crypto is temporary. Bitcoin is forever.,@BVBTC,7 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
6 de set
I’m feeling an ATH this week.
And a new ATH next week.
And a new ATH the week after that.
9
21
183","El Salvador just bought 200 BTC.

It’s a great day to be a Bitcoiner.",@BVBTC,6 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
4 de set
I really love the sound 
@mempool
 makes when a transaction confirms and a new channel opens.
1
13","I really love the sound 
@mempool
 makes when a transaction confirms and a new channel opens.",@BVBTC,4 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
3 de set
If you would like me to block you on Twitter, please just ask nicely. No need to tag me in airdrops and shitcoin launches.
33","If you would like me to block you on Twitter, please just ask nicely. No need to tag me in airdrops and shitcoin launches.",@BVBTC,3 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
2 de set
Imagine if you could get paid 
to help run the 
@Visa
 network.

That’s what it means to run a routing node on the 
@lightning
 network.

Is it easy to be profitable? No
Is TX volume on par with Visa? No

But LN is growing FAST and the tools are improving. Lightning IS the future.
14
45
235","Imagine if you could get paid 
to help run the 
@Visa
 network.

That’s what it means to run a routing node on the 
@lightning
 network.

Is it easy to be profitable? No
Is TX volume on par with Visa? No

But LN is growing FAST and the tools are improving. Lightning IS the future.",@BVBTC,2 de set
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
31 de ago
“Bitcoin can only be understood backwards, but it must be mined forward.” -Soren Kierkegaard
1
1
25","“Bitcoin can only be understood backwards, but it must be mined forward.” -Soren Kierkegaard",@BVBTC,31 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
30 de ago
Physicists like Einstein and Hawking forced people to reevaluate their understanding of the Universe. Satoshi Nakamoto did the same but for trust and value. #Bitcoin
1
9
62",Physicists like Einstein and Hawking forced people to reevaluate their understanding of the Universe. Satoshi Nakamoto did the same but for trust and value. #Bitcoin,@BVBTC,30 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
30 de ago
Hey 
@federalreserve
 
@SecYellen
 how many retweets would I need for you to stop devaluing the dollar?
7
3
31","Hey 
@federalreserve
 
@SecYellen
 how many retweets would I need for you to stop devaluing the dollar?",@BVBTC,30 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
28 de ago
So much 
@bitblockboom
 fomo.
Kinda wish I could BitBlockZoom rn.
3
21
Mostrar esta sequência","So much 
@bitblockboom
 fomo.
Kinda wish I could BitBlockZoom rn.",@BVBTC,28 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
27 de ago
Bitcoin is freeing us from ourselves.
1
13",Bitcoin is freeing us from ourselves.,@BVBTC,27 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
26 de ago
Which anon character account is most likely to be Satoshi Nakamoto?
34
3
53",Which anon character account is most likely to be Satoshi Nakamoto?,@BVBTC,26 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
25 de ago
If it is not right, do not do it; if it is not true, do not say it. — Marcus Aurelius
2
12
79","If it is not right, do not do it; if it is not true, do not say it. — Marcus Aurelius",@BVBTC,25 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
24 de ago
What a missed opportunity. 
@Raspberry_Pi
 went straight from Model 3 to Model 4 without a Model 3.14 smh
3
8
90","What a missed opportunity. 
@Raspberry_Pi
 went straight from Model 3 to Model 4 without a Model 3.14 smh",@BVBTC,24 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
24 de ago
Bitcoin is winning.
4
5
96",Bitcoin is winning.,@BVBTC,24 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
21 de ago
$69,696.90 at block height 696969
14
13
129","$69,696.90 at block height 696969",@BVBTC,21 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
20 de ago
People who don’t care about 70% premines are just larping when they criticize fiat money, central banks and fractional reserve banking.
4
25
175","People who don’t care about 70% premines are just larping when they criticize fiat money, central banks and fractional reserve banking.",@BVBTC,20 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
20 de ago
$1MM Bitcoin within 1 year
$5MM Bitcoin within 5 years
$10MM Bitcoin within 10 years
24
17
173","$1MM Bitcoin within 1 year
$5MM Bitcoin within 5 years
$10MM Bitcoin within 10 years",@BVBTC,20 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
17 de ago
I need a good, uplifting movie rec..

Anybody have some favorites? 

Think “The Intouchables,” or “The Boy Who Harnessed the Wind.”
58
3
21
Mostrar esta sequência","I need a good, uplifting movie rec..

Anybody have some favorites? 

Think “The Intouchables,” or “The Boy Who Harnessed the Wind.”",@BVBTC,17 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
20 de ago
$1MM Bitcoin within 1 year
$5MM Bitcoin within 5 years
$10MM Bitcoin within 10 years
24
17
173","I need a good, uplifting movie rec..

Anybody have some favorites? 

Think “The Intouchables,” or “The Boy Who Harnessed the Wind.”",@BVBTC,17 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
17 de ago
The Taliban saying they will guarantee women's rights is like Vitalik saying he will guarantee Ethereum's monetary policy.
6
9
129",The Taliban saying they will guarantee women's rights is like Vitalik saying he will guarantee Ethereum's monetary policy.,@BVBTC,17 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
16 de ago
Billions of tax payer dollars wasted.
Thousands of lives lost or ruined.
And what do we have to show for it?

Insanity is doing the same thing over and over expecting a different result.

Humankind has fought wars since time immemorial. We must be insane.
10
4
53","Billions of tax payer dollars wasted.
Thousands of lives lost or ruined.
And what do we have to show for it?

Insanity is doing the same thing over and over expecting a different result.

Humankind has fought wars since time immemorial. We must be insane.",@BVBTC,16 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
16 de ago
Bitcoin isn’t about you; it’s about us.
9
7
74","Bitcoin is peaceful.

That’s it. That’s the tweet.",@BVBTC,16 de ago
"Brekkie von #BitcoinIsForEveryone
@BVBTC
·
15 de ago
Words are like bullets, once fired they cannot be taken back. Aim carefully.
14
4
67","Words are like bullets, once fired they cannot be taken back. Aim carefully.",@BVBTC,15 de ago
