Field1,Text,Text1,Text2
"Peter McCormack
@PeterMcCormack
·
29 de set
Okay so Nashville is the best place I’ve been in the US.

Sorry, not sorry.
171
34
1 mil
Mostrar esta sequência","Okay so Nashville is the best place I’ve been in the US.

Sorry, not sorry.",@PeterMcCormack,29 de set
"Peter McCormack
@PeterMcCormack
·
28 de set
We are witnessing the mass-cancelling of people for choosing sovereignty over their body.

More people who are vaccinated should stand up and support the right of those who choose not to be.

Mandates 
Passports 
Coercion 
231
303
2,6 mil
Mostrar esta sequência","We are witnessing the mass-cancelling of people for choosing sovereignty over their body.

More people who are vaccinated should stand up and support the right of those who choose not to be.

Mandates 
Passports 
Coercion ",@PeterMcCormack,28 de set
"Peter McCormack
@PeterMcCormack
·
28 de set
“To say [#bitcoin is] highly speculative would be the understatement of the century” 
- Steve Hanke 2013

“#bitcoin is nothing more than a highly speculative asset” 
- Steve Hanke 2021

The difference between these 2 comments: over 50,000% increase in the #bitcoin price
57
98
887
Mostrar esta sequência","“To say [#bitcoin is] highly speculative would be the understatement of the century” 
- Steve Hanke 2013

“#bitcoin is nothing more than a highly speculative asset” 
- Steve Hanke 2021

The difference between these 2 comments: over 50,000% increase in the #bitcoin price",@PeterMcCormack,28 de set
"Peter McCormack
@PeterMcCormack
·
28 de set
Tomorrow I am recording a show with:
- 
@gladstein
 
- 
@udiWertheimer
 
- 
@allenf32
 
- 
@CryptoCobain
 

Expect 
113
44
1,2 mil","Tomorrow I am recording a show with:
- 
@gladstein
 
- 
@udiWertheimer
 
- 
@allenf32
 
- 
@CryptoCobain
 

Expect ",@PeterMcCormack,28 de set
"Peter McCormack
@PeterMcCormack
·
28 de set
A few things that it is okay to do:
- Admit when you are wrong
- Change your mind
- Say sorry when you are a dick
- Admit you don’t know everything
- Not tell lies
- Admit your failures
- Be open to alternative opinions

Things it is not okay to do:
- Support Tottenham
48
26
473","A few things that it is okay to do:
- Admit when you are wrong
- Change your mind
- Say sorry when you are a dick
- Admit you don’t know everything
- Not tell lies
- Admit your failures
- Be open to alternative opinions

Things it is not okay to do:
- Support Tottenham",@PeterMcCormack,28 de set
"Peter McCormack
@PeterMcCormack
·
28 de set
I like the South
79
9
491",I like the South,@PeterMcCormack,28 de set
"Peter McCormack
@PeterMcCormack
·
27 de set
Dear 
@steve_hanke
, I think it is time you debated someone regarding #bitcoin.

Got the nuts for it?
189
148
1,7 mil","Dear 
@steve_hanke
, I think it is time you debated someone regarding #bitcoin.

Got the nuts for it?",@PeterMcCormack,27 de set
"Peter McCormack
@PeterMcCormack
·
27 de set
The 
@Architectsuk
 are the best band to have come out of the UK, ever. 

Better than the Stones, The Beatles and Bros.
74
10
88","The 
@Architectsuk
 are the best band to have come out of the UK, ever. 

Better than the Stones, The Beatles and Bros.",@PeterMcCormack,27 de set
"Peter McCormack
@PeterMcCormack
·
27 de set
Okay Austin, Nashville is some serious competition…
91
14
525","Okay Austin, Nashville is some serious competition…",@PeterMcCormack,27 de set
"Peter McCormack
@PeterMcCormack
·
26 de set
Woh AJ got schooled by a cruiserweight.
46
13
199",Woh AJ got schooled by a cruiserweight.,@PeterMcCormack,26 de set
"Peter McCormack
@PeterMcCormack
·
25 de set
Debating toxicity has people talking past each other.

1. There is toxic behaviour which accepts no bullshit from nefarious actors who may attack #bitcoin.

2. There is a small group who have taken this to harass people across all manner of societal and political issues.
79
63
639
Mostrar esta sequência","Debating toxicity has people talking past each other.

1. There is toxic behaviour which accepts no bullshit from nefarious actors who may attack #bitcoin.

2. There is a small group who have taken this to harass people across all manner of societal and political issues.",@PeterMcCormack,25 de set
"Peter McCormack
@PeterMcCormack
·
24 de set
My friends Mum blocked me on Facebook for posting why CBDCs are a bad idea.
166
43
1,4 mil
Mostrar esta sequência",My friends Mum blocked me on Facebook for posting why CBDCs are a bad idea.,@PeterMcCormack,24 de set
"Peter McCormack
@PeterMcCormack
·
24 de set
- MicroStrategy #bitcoin standard 
- Tesla #bitcoin on the balance sheet
- El Salvador makes #bitcoin legal tender
- Twitter adds #bitcoin payments
- Tottenham still shit

What a wild year so far.
89
151
1,9 mil","- MicroStrategy #bitcoin standard 
- Tesla #bitcoin on the balance sheet
- El Salvador makes #bitcoin legal tender
- Twitter adds #bitcoin payments
- Tottenham still shit

What a wild year so far.",@PeterMcCormack,24 de set
"Peter McCormack
@PeterMcCormack
·
23 de set
Twitter is a #bitcoin company with a $53bn market cap.
46
144
1,9 mil",Twitter is a #bitcoin company with a $53bn market cap.,@PeterMcCormack,23 de set
"Peter McCormack
@PeterMcCormack
·
23 de set
You can now buy a cup of coffee in El Salvador with #bitcoin using Twitter from anywhere in the world.

Can someone check on 
@steve_hanke
 and 
@PeterSchiff
?
152
321
2,9 mil","You can now buy a cup of coffee in El Salvador with #bitcoin using Twitter from anywhere in the world.

Can someone check on 
@steve_hanke
 and 
@PeterSchiff
?",@PeterMcCormack,23 de set
"Peter McCormack
@PeterMcCormack
·
23 de set
Time to short Western Union.
Twitter + Strike destroyed your business model.
Goodbye.
191
476
5 mil","Time to short Western Union.
Twitter + Strike destroyed your business model.
Goodbye.",@PeterMcCormack,23 de set
"Peter McCormack
@PeterMcCormack
·
23 de set
1/ The Crypto war is over, perhaps it is time to rethink our models.

#bitcoin has won the war for sound money v forks/protocols.

There are now two wars that remain:
- #bitcoin v central banking
- Crypto protocol v crypto protocol
92
115
1 mil
Mostrar esta sequência","1/ The Crypto war is over, perhaps it is time to rethink our models.

#bitcoin has won the war for sound money v forks/protocols.

There are now two wars that remain:
- #bitcoin v central banking
- Crypto protocol v crypto protocol",@PeterMcCormack,23 de set
"Peter McCormack
@PeterMcCormack
·
23 de set
I'll be in Nashville next week, need help with a couple of things:
1. Interview - need a camera operator to film
2. Live event - someone who can film and handle audio/video and sound for an audience of 50 people

Please email me at hello@whatbitcoindid.com if you want the gig.
8
6
50","I'll be in Nashville next week, need help with a couple of things:
1. Interview - need a camera operator to film
2. Live event - someone who can film and handle audio/video and sound for an audience of 50 people

Please email me at hello@whatbitcoindid.com if you want the gig.",@PeterMcCormack,23 de set
"Peter McCormack
@PeterMcCormack
·
23 de set
Melbourne has endured the world's longest Covid lockdown...
- Construction workers protesting against vaccine mandate
- Aerial footage of protests are banned
- Police have been firing rubber bullets
- Now there is an Internet blackout
264
566
2,2 mil","Melbourne has endured the world's longest Covid lockdown...
- Construction workers protesting against vaccine mandate
- Aerial footage of protests are banned
- Police have been firing rubber bullets
- Now there is an Internet blackout",@PeterMcCormack,23 de set
"Peter McCormack
@PeterMcCormack
·
22 de set
What would social media be like if there was no like button but instead a dislike button?
198
32
508",What would social media be like if there was no like button but instead a dislike button?,@PeterMcCormack,22 de set
"Peter McCormack
@PeterMcCormack
·
22 de set
Massive thanks to all the ETH devs working on what is a #bitcoin test-net.

Everything you build which makes sense will end up on #bitcoin.

You can’t play real poker with matchsticks so your sacrifice is appreciated.
392
245
1,6 mil
Mostrar esta sequência","Massive thanks to all the ETH devs working on what is a #bitcoin test-net.

Everything you build which makes sense will end up on #bitcoin.

You can’t play real poker with matchsticks so your sacrifice is appreciated.",@PeterMcCormack,22 de set
"Peter McCormack
@PeterMcCormack
·
22 de set
The 
@amandaknox
 interview on Rogan is so interesting.

“I am constantly trapped in a conversation with the fake version of me in people’s minds that keeps getting recycled.”
5
1
72","The 
@amandaknox
 interview on Rogan is so interesting.

“I am constantly trapped in a conversation with the fake version of me in people’s minds that keeps getting recycled.”",@PeterMcCormack,22 de set
"Peter McCormack
@PeterMcCormack
·
22 de set
#bitcoin is my overdraft facility
14
12
276",#bitcoin is my overdraft facility,@PeterMcCormack,22 de set
"Peter McCormack
@PeterMcCormack
·
21 de set
Just agreed to jump out of a plane with  
@RealChrisFiore
 in Florida.
- I hate heights
- I hate planes
- I hate jumping out of planes
115
5
395","Just agreed to jump out of a plane with  
@RealChrisFiore
 in Florida.
- I hate heights
- I hate planes
- I hate jumping out of planes",@PeterMcCormack,21 de set
"Peter McCormack
@PeterMcCormack
·
20 de set
Completed my first month of #bitcoin mining with 
@compass_mining
 (who are a sponsor):
- 5*S19
- 0.100654 BTC mined
- $4,435.95 value

Very cool, thanks to 
@BitcoinBroski
 and his team.
144
64
1 mil","Completed my first month of #bitcoin mining with 
@compass_mining
 (who are a sponsor):
- 5*S19
- 0.100654 BTC mined
- $4,435.95 value

Very cool, thanks to 
@BitcoinBroski
 and his team.",@PeterMcCormack,20 de set
"Peter McCormack
@PeterMcCormack
·
18 de set
I think 
@udiWertheimer
 is saying you can be a maxi without being a massive bellend.
111
25
659","I think 
@udiWertheimer
 is saying you can be a maxi without being a massive bellend.",@PeterMcCormack,18 de set
"Peter McCormack
@PeterMcCormack
·
18 de set
Off to watch some good wholesome American cricket with my boy 
@_DannyKnowles
.
15
4
40","Off to watch some good wholesome American cricket with my boy 
@_DannyKnowles
.",@PeterMcCormack,18 de set
"Peter McCormack
@PeterMcCormack
·
17 de set
Beers at District Taphouse, 38th and 8th, NYC today at 6.30pm.

I’m buying the 
67
13
567","Beers at District Taphouse, 38th and 8th, NYC today at 6.30pm.

I’m buying the ",@PeterMcCormack,17 de set
"Peter McCormack
@PeterMcCormack
·
18 de set
The whole of America smells of weed
380
116
2,2 mil",The whole of America smells of weed,@PeterMcCormack,18 de set
"Peter McCormack
@PeterMcCormack
·
17 de set
Everything is fine and dandy in Europe:
• UK’s inflation jumps to 3.2% - record monthly increase
• European inflation at 3% - 10yr high
• Real yields on European junk bonds go negative for first time
• German wholesale prices up 12.3% YOY, highest since 1974
48
76
432","Everything is fine and dandy in Europe:
• UK’s inflation jumps to 3.2% - record monthly increase
• European inflation at 3% - 10yr high
• Real yields on European junk bonds go negative for first time
• German wholesale prices up 12.3% YOY, highest since 1974",@PeterMcCormack,17 de set
"Peter McCormack
@PeterMcCormack
·
17 de set
Good afternoon England 
42
6
190",Good afternoon England ,@PeterMcCormack,17 de set
"Peter McCormack
@PeterMcCormack
·
15 de set
Inflation is up from 2% to 3.2% in the UK. The largest monthly increase in recorded history.

Buy #bitcoin
183
409
3,4 mil","Inflation is up from 2% to 3.2% in the UK. The largest monthly increase in recorded history.

Buy #bitcoin",@PeterMcCormack,15 de set
"Peter McCormack
@PeterMcCormack
·
14 de set
Despite it being an abusive relationship I still  New York
43
11
346",Despite it being an abusive relationship I still  New York,@PeterMcCormack,14 de set
"Peter McCormack
@PeterMcCormack
·
14 de set
I’ve been replaced as a moderator for my panel at SALT today. 

My questions were “too much Bitcoin”.
118
35
1 mil","I’ve been replaced as a moderator for my panel at SALT today. 

My questions were “too much Bitcoin”.",@PeterMcCormack,14 de set
"Peter McCormack
@PeterMcCormack
·
13 de set
Walmart accepting Litecoin is fake news.

Walmart imminently to accept #bitcoin in El Salvador is real.
128
327
3,5 mil","Walmart accepting Litecoin is fake news.

Walmart imminently to accept #bitcoin in El Salvador is real.",@PeterMcCormack,13 de set
"Peter McCormack
@PeterMcCormack
·
13 de set
If I was to hold a live podcast + Q&A with 
@PrestonPysh
 in Nashville on Thursday 30th September would you come?

I’ll be in Nashville all week so looking to arrange some stuff.

Note we will likely charge a small amount for tickets and give any profits to devs.
74
15
399
Mostrar esta sequência","If I was to hold a live podcast + Q&A with 
@PrestonPysh
 in Nashville on Thursday 30th September would you come?

I’ll be in Nashville all week so looking to arrange some stuff.

Note we will likely charge a small amount for tickets and give any profits to devs.",@PeterMcCormack,13 de set
"Peter McCormack
@PeterMcCormack
·
12 de set
LMAO 
@AmericanAir
 left my luggage in Cincinatti.
48
2
147","LMAO 
@AmericanAir
 left my luggage in Cincinatti.",@PeterMcCormack,12 de set
"Peter McCormack
@PeterMcCormack
·
12 de set
Sup New York?
32
7
147",Sup New York?,@PeterMcCormack,12 de set
"Peter McCormack
@PeterMcCormack
·
11 de set
Roundabouts > Stop Signs

I will die on this hill
198
42
1,5 mil","Roundabouts > Stop Signs

I will die on this hill",@PeterMcCormack,11 de set
"Peter McCormack
@PeterMcCormack
·
10 de set
Wow, Matrix trailer looks awful.
211
24
860","Wow, Matrix trailer looks awful.",@PeterMcCormack,10 de set
"Peter McCormack
@PeterMcCormack
·
10 de set
Can’t use my lighting wallet anywhere in the US…

…Feel like I have gone back in time.
135
98
1,9 mil","Can’t use my lighting wallet anywhere in the US…

…Feel like I have gone back in time.",@PeterMcCormack,10 de set
"Peter McCormack
@PeterMcCormack
·
10 de set
Sup Cincinnati?
21
30",Sup Cincinnati?,@PeterMcCormack,10 de set
"Peter McCormack
@PeterMcCormack
·
10 de set
.
@steve_hanke
 is a liar.
72
60
761",".
@steve_hanke
 is a liar.",@PeterMcCormack,10 de set
"Peter McCormack
@PeterMcCormack
·
9 de set
Probably going to buy a house in El Salvador. 

A life without Pupusas is no life at all.


430
781
6,4 mil
Mostrar esta sequência","Probably going to buy a house in El Salvador. 

A life without Pupusas is no life at all.

",@PeterMcCormack,9 de set
"Peter McCormack
@PeterMcCormack
·
8 de set
Also thanks to everyone who donated to Mission to El Salvador, we have raised over $30,000.

They can not get their roof fixed up and recruit another therapist to work with the community.

If you want to support...
14sRV7Nppg77VE9HNGg2wYcg6NQkvhqzUc
26
84
723","Also thanks to everyone who donated to Mission to El Salvador, we have raised over $30,000.

They can not get their roof fixed up and recruit another therapist to work with the community.

If you want to support...
14sRV7Nppg77VE9HNGg2wYcg6NQkvhqzUc",@PeterMcCormack,8 de set
"Peter McCormack
@PeterMcCormack
·
7 de set
So many people want 
@nayibbukele
 to fail:
- IMF
- World Bank
- US Gov
- EU
- Opposition parties

Yet if he succeeds with his ambitious #bitcoin project he will raise up the entire population of El Salvador. 

Imagine wanting these people to suffer more...
520
1,8 mil
9,9 mil","So many people want 
@nayibbukele
 to fail:
- IMF
- World Bank
- US Gov
- EU
- Opposition parties

Yet if he succeeds with his ambitious #bitcoin project he will raise up the entire population of El Salvador. 

Imagine wanting these people to suffer more...",@PeterMcCormack,7 de set
"Peter McCormack
@PeterMcCormack
·
7 de set
Let’s just remember where this all started. A legend called Michael Peterson and his 
@Bitcoinbeach
 project using #bitcoin to help kids in El Zonte…

Lad!
23
83
1 mil","Let’s just remember where this all started. A legend called Michael Peterson and his 
@Bitcoinbeach
 project using #bitcoin to help kids in El Zonte…

Lad!",@PeterMcCormack,7 de set
"Peter McCormack
@PeterMcCormack
·
7 de set
#bitcoin may fix things in El Salvador…but there are people who need help right now.

Have you made money in #bitcoin and would you like to support a project?

Here are two below which I am supporting that you can help.
41
156
984
Mostrar esta sequência","#bitcoin may fix things in El Salvador…but there are people who need help right now.

Have you made money in #bitcoin and would you like to support a project?

Here are two below which I am supporting that you can help.",@PeterMcCormack,7 de set
"Peter McCormack
@PeterMcCormack
·
7 de set
#bitcoin is now legal tender in El Salvador.
164
827
7,2 mil",#bitcoin is now legal tender in El Salvador.,@PeterMcCormack,7 de set
"Peter McCormack
@PeterMcCormack
·
4 de set
Turning Point on Netflix is very good. Covers 9/11 and the Afghanistan and Iraq wars.
84
35
610",Turning Point on Netflix is very good. Covers 9/11 and the Afghanistan and Iraq wars.,@PeterMcCormack,4 de set
"Peter McCormack
@PeterMcCormack
·
4 de set
Hmmm, so I’ve been telling everyone the nachos are good rather than goodnight
81
22
735","Hmmm, so I’ve been telling everyone the nachos are good rather than goodnight",@PeterMcCormack,4 de set
"Peter McCormack
@PeterMcCormack
·
3 de set
#bitcoin and pupusas, what more does a man need?


168
174
1,3 mil","#bitcoin and pupusas, what more does a man need?

",@PeterMcCormack,3 de set
"Peter McCormack
@PeterMcCormack
·
31 de ago
Back in El Salvador. I love this country.

Now for pupusas.


167
289
3,5 mil","Back in El Salvador. I love this country.

Now for pupusas.

",@PeterMcCormack,31 de ago
"Peter McCormack
@PeterMcCormack
·
30 de ago
.
@GAGBOSTON
 are the shit. Played with The Ghost Inside this week and crushed it.
4
1
17",".
@GAGBOSTON
 are the shit. Played with The Ghost Inside this week and crushed it.",@PeterMcCormack,30 de ago
"Peter McCormack
@PeterMcCormack
·
30 de ago
The pilot casually announced we are flying around the edge of the hurricane.

Errr, mate.
38
7
335
Mostrar esta sequência","The pilot casually announced we are flying around the edge of the hurricane.

Errr, mate.",@PeterMcCormack,30 de ago
"Peter McCormack
@PeterMcCormack
·
30 de ago
Don't bully...
...also get ""I love Jake Paul"" tattooed on your leg.
18
9
125","Don't bully...
...also get ""I love Jake Paul"" tattooed on your leg.",@PeterMcCormack,30 de ago
"Peter McCormack
@PeterMcCormack
·
30 de ago
Paul isn't ready to fight Tommy Fury. Fury crushes him senseless.
22
4
88",Paul isn't ready to fight Tommy Fury. Fury crushes him senseless.,@PeterMcCormack,30 de ago
"Peter McCormack
@PeterMcCormack
·
30 de ago
No way a split decision. Paul won that easy...

...but, a proper boxer beats him.
30
5
152","No way a split decision. Paul won that easy...

...but, a proper boxer beats him.",@PeterMcCormack,30 de ago
"Peter McCormack
@PeterMcCormack
·
30 de ago
Does Jake Paul have LED shorts?

LMAO
6
4
62","Does Jake Paul have LED shorts?

LMAO",@PeterMcCormack,30 de ago
"Peter McCormack
@PeterMcCormack
·
29 de ago
Making a film series about #Bitcoin adoption around the world. 

Four films in four countries.

We start filming next week, working with Emmy nominated director Neil Berkeley.

Big thanks to 
@NYDIG_BTC
 for sponsoring this project.

LFG!
177
212
3,1 mil
Mostrar esta sequência","Making a film series about #Bitcoin adoption around the world. 

Four films in four countries.

We start filming next week, working with Emmy nominated director Neil Berkeley.

Big thanks to 
@NYDIG_BTC
 for sponsoring this project.

LFG!",@PeterMcCormack,29 de ago
"Peter McCormack
@PeterMcCormack
·
29 de ago
Being objective, what I would say is that STOs, NFTs and Defi on #bitcoin do look interesting.
153
55
671
Mostrar esta sequência","Being objective, what I would say is that STOs, NFTs and Defi on #bitcoin do look interesting.",@PeterMcCormack,29 de ago
"Peter McCormack
@PeterMcCormack
·
28 de ago
I genuinely don’t understand NFTs of rocks and penguins being bought for hundreds of thousands of dollars.
1,3 mil
416
5,5 mil",I genuinely don’t understand NFTs of rocks and penguins being bought for hundreds of thousands of dollars.,@PeterMcCormack,28 de ago
"Peter McCormack
@PeterMcCormack
·
28 de ago
Arsenal Fan TV is going to be fun 
24
7
170",Arsenal Fan TV is going to be fun ,@PeterMcCormack,28 de ago
"Peter McCormack
@PeterMcCormack
·
27 de ago
Chelsea are getting it tomorrow
40
4
82",Chelsea are getting it tomorrow,@PeterMcCormack,27 de ago
"Peter McCormack
@PeterMcCormack
·
27 de ago
Miss LA and planning a trip there soon, who is still left in the city?
138
10
273","Miss LA and planning a trip there soon, who is still left in the city?",@PeterMcCormack,27 de ago
