Field1,Text,Text1,Text2
"$KENN TOKEN
@KennethBosak
·
2 de out
Have a day Bro Bros. Say it back...
13
3
26",Have a day Bro Bros. Say it back...,@KennethBosak,2 de out
"$KENN TOKEN
@KennethBosak
·
2 de out
Have a night Bro Bros. Say it back...
16
3
31",Have a night Bro Bros. Say it back...,@KennethBosak,2 de out
"$KENN TOKEN
@KennethBosak
·
1 de out
GO 
@SPLINTERLANDS
 GO !!!
1
8","GO 
@SPLINTERLANDS
 GO !!!",@KennethBosak,1 de out
"$KENN TOKEN
@KennethBosak
·
1 de out
WHAT #NFT SHOULD I BUY TODAY?!
118
7
81",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,1 de out
"$KENN TOKEN
@KennethBosak
·
1 de out
Have a day Bro Bros. Say it back...
7
1
13",Have a day Bro Bros. Say it back...,@KennethBosak,1 de out
"$KENN TOKEN
@KennethBosak
·
30 de set
I HAVE A PANSEXUAL FOOT FETISH
11
2
16",I HAVE A PANSEXUAL FOOT FETISH,@KennethBosak,30 de set
"$KENN TOKEN
@KennethBosak
·
30 de set
Right now, 1 BTC equals 43072.9609 USD.
1
6","Right now, 1 BTC equals 43072.9609 USD.",@KennethBosak,30 de set
"$KENN TOKEN
@KennethBosak
·
30 de set
Have a day Bro Bros. Say it back...
10
4
23",Have a day Bro Bros. Say it back...,@KennethBosak,30 de set
"$KENN TOKEN
@KennethBosak
·
30 de set
Have a night Bro Bros. Say it back...
9
1
17",Have a night Bro Bros. Say it back...,@KennethBosak,30 de set
"$KENN TOKEN
@KennethBosak
·
29 de set
IMO 
@DrinkAriZona
 IS A STABLECOIN.
2
13","IMO 
@DrinkAriZona
 IS A STABLECOIN.",@KennethBosak,29 de set
"$KENN TOKEN
@KennethBosak
·
29 de set
Right now, 1 BTC equals 41691.0391 USD.
2
8","Right now, 1 BTC equals 41691.0391 USD.",@KennethBosak,29 de set
"$KENN TOKEN
@KennethBosak
·
29 de set
Have a day Bro Bros. Say it back...
12
3
27",Have a day Bro Bros. Say it back...,@KennethBosak,29 de set
"$KENN TOKEN
@KennethBosak
·
29 de set
Have a night Bro Bros. Say it back...
19
4
31",Have a night Bro Bros. Say it back...,@KennethBosak,29 de set
"$KENN TOKEN
@KennethBosak
·
29 de set
I ROAR'D @ THE TOP 
1
1
15",I ROAR'D @ THE TOP ,@KennethBosak,29 de set
"$KENN TOKEN
@KennethBosak
·
28 de set
WHAT #NFT SHOULD I BUY TODAY?!
127
10
74",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,28 de set
"$KENN TOKEN
@KennethBosak
·
28 de set
ROAR!
3
2
15",ROAR!,@KennethBosak,28 de set
"$KENN TOKEN
@KennethBosak
·
28 de set
Have a night Bro Bros. Say it back...
7
18",Have a night Bro Bros. Say it back...,@KennethBosak,28 de set
"$KENN TOKEN
@KennethBosak
·
27 de set
NEVER BEEN SO SAD TO MAKE $14K
I'MA MISS THAT #NFT BUT, IT WAS FREE...
3
1
20","NEVER BEEN SO SAD TO MAKE $14K
I'MA MISS THAT #NFT BUT, IT WAS FREE...",@KennethBosak,27 de set
"$KENN TOKEN
@KennethBosak
·
27 de set
4:20
8
21",4:20,@KennethBosak,27 de set
"$KENN TOKEN
@KennethBosak
·
27 de set
Right now, 1 BTC equals 43258.9492 USD.
3
1
4","Right now, 1 BTC equals 43258.9492 USD.",@KennethBosak,27 de set
"$KENN TOKEN
@KennethBosak
·
27 de set
Have a day Bro Bros. Say it back...
12
3
20",Have a day Bro Bros. Say it back...,@KennethBosak,27 de set
"$KENN TOKEN
@KennethBosak
·
27 de set
Have a night Bro Bros. Say it back...
11
1
14",Have a night Bro Bros. Say it back...,@KennethBosak,27 de set
"$KENN TOKEN
@KennethBosak
·
26 de set
I'VE BEEN MAKING #NFTs SINCE 2017.
7
3
30",I'VE BEEN MAKING #NFTs SINCE 2017.,@KennethBosak,26 de set
"$KENN TOKEN
@KennethBosak
·
26 de set
Right now, 1 BTC equals 43398.9883 USD.
1
7","Right now, 1 BTC equals 43398.9883 USD.",@KennethBosak,26 de set
"$KENN TOKEN
@KennethBosak
·
26 de set
WHAT #NFT SHOULD I BUY TODAY?!
101
7
65",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,26 de set
"$KENN TOKEN
@KennethBosak
·
26 de set
Have a day Bro Bros. Say it back...
10
2
19",Have a day Bro Bros. Say it back...,@KennethBosak,26 de set
"$KENN TOKEN
@KennethBosak
·
26 de set
Have a night Bro Bros. Say it back...
9
1
15",Have a night Bro Bros. Say it back...,@KennethBosak,26 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
FOMOING ON ONLYFANS NFTs 
4
1
11",FOMOING ON ONLYFANS NFTs ,@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
SHOULD I BUY A 
@Emodicons
 NFT ?
A mídia a seguir inclui conteúdo possivelmente sensível. Alterar configurações
Ver
10
7
16","SHOULD I BUY A 
@Emodicons
 NFT ?",@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
""IT TAKES MONEY TO MAKE MONEY."" 
- ETHEREUM
5
20","""IT TAKES MONEY TO MAKE MONEY."" 
- ETHEREUM",@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
SHOULD I BUY A 
@LazyLionsNFT
 ?
A mídia a seguir inclui conteúdo possivelmente sensível. Alterar configurações
Ver
58
27
61","SHOULD I BUY A 
@LazyLionsNFT
 ?",@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
Governments About To Be Like:
The ""T"" in #NFTs is for Terrorism.
#NFTerrorism
1
2
16","Governments About To Be Like:
The ""T"" in #NFTs is for Terrorism.
#NFTerrorism",@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
Right now, 1 BTC equals 42683.1484 USD.
1
5","Right now, 1 BTC equals 42683.1484 USD.",@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
WHAT #NFT SHOULD I BUY TODAY?!
93
3
62",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
Have a day Bro Bros. Say it back...
9
1
18",Have a day Bro Bros. Say it back...,@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
25 de set
Have a night Bro Bros. Say it back...
2
9",Have a night Bro Bros. Say it back...,@KennethBosak,25 de set
"$KENN TOKEN
@KennethBosak
·
24 de set
MAIL ME SOMETHING 
KENN BOSAK @
223 W. CENTRAL AVE
BLACKWOOD NJ
08012
7
8","MAIL ME SOMETHING 
KENN BOSAK @
223 W. CENTRAL AVE
BLACKWOOD NJ
08012",@KennethBosak,24 de set
"$KENN TOKEN
@KennethBosak
·
24 de set
I <3 U
9
1
12",I <3 U,@KennethBosak,24 de set
"$KENN TOKEN
@KennethBosak
·
24 de set
WHAT #NFT SHOULD I BUY TODAY?!
104
7
60",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,24 de set
"$KENN TOKEN
@KennethBosak
·
24 de set
Have a day Bro Bros. Say it back...
13
3
25",Have a day Bro Bros. Say it back...,@KennethBosak,24 de set
"$KENN TOKEN
@KennethBosak
·
24 de set
Have a night Bro Bros. Say it back...
6
1
12",Have a night Bro Bros. Say it back...,@KennethBosak,24 de set
"$KENN TOKEN
@KennethBosak
·
23 de set
NEVER HAVE I EVER: USED CLUBHOUSE.
5
2
16",NEVER HAVE I EVER: USED CLUBHOUSE.,@KennethBosak,23 de set
"$KENN TOKEN
@KennethBosak
·
23 de set
I'M SPEAKING AT 
@NFT_NYC
4
5
16","I'M SPEAKING AT 
@NFT_NYC",@KennethBosak,23 de set
"$KENN TOKEN
@KennethBosak
·
23 de set
Right now, 1 BTC equals 43819.0781 USD.
2
7","Right now, 1 BTC equals 43819.0781 USD.",@KennethBosak,23 de set
"$KENN TOKEN
@KennethBosak
·
23 de set
WHAT #NFT SHOULD I BUY TODAY?!
84
5
63",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,23 de set
"$KENN TOKEN
@KennethBosak
·
23 de set
Have a day Bro Bros. Say it back...
13
3
18",Have a day Bro Bros. Say it back...,@KennethBosak,23 de set
"$KENN TOKEN
@KennethBosak
·
22 de set
IF YOU INVESTED IN MY NFTs, IT'S WITHIN YOUR BEST INTEREST TO RETWEET THIS.
#MakeMeFamous
12
33
48","IF YOU INVESTED IN MY NFTs, IT'S WITHIN YOUR BEST INTEREST TO RETWEET THIS.
#MakeMeFamous",@KennethBosak,22 de set
"$KENN TOKEN
@KennethBosak
·
22 de set
KennBosak.ETH
6
20",KennBosak.ETH,@KennethBosak,22 de set
"$KENN TOKEN
@KennethBosak
·
22 de set
TAG A CELEBRITY WHO SOLD SHIT #NFTs 
8
2
10
Mostrar esta sequência",TAG A CELEBRITY WHO SOLD SHIT #NFTs ,@KennethBosak,22 de set
"$KENN TOKEN
@KennethBosak
·
22 de set
Right now, 1 BTC equals 43221.5312 USD.
2
1
10","Right now, 1 BTC equals 43221.5312 USD.",@KennethBosak,22 de set
"$KENN TOKEN
@KennethBosak
·
22 de set
REMEMBER BUYING TWEETS AS NFTs...
8
2
14",REMEMBER BUYING TWEETS AS NFTs...,@KennethBosak,22 de set
"$KENN TOKEN
@KennethBosak
·
22 de set
WHAT #NFT SHOULD I BUY TODAY?!
218
13
114",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,22 de set
"$KENN TOKEN
@KennethBosak
·
22 de set
Have a day Bro Bros. Say it back...
10
1
14",Have a day Bro Bros. Say it back...,@KennethBosak,22 de set
"$KENN TOKEN
@KennethBosak
·
21 de set
WELLNESS CHECK  ARE YOU OK?
18
7
52",WELLNESS CHECK  ARE YOU OK?,@KennethBosak,21 de set
"$KENN TOKEN
@KennethBosak
·
21 de set
Right now, 1 BTC equals 42996.3203 USD.
1
9","Right now, 1 BTC equals 42996.3203 USD.",@KennethBosak,21 de set
"$KENN TOKEN
@KennethBosak
·
21 de set
WHAT #NFT SHOULD I BUY TODAY?!
274
28
150",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,21 de set
"$KENN TOKEN
@KennethBosak
·
21 de set
Have a day Bro Bros. Say it back...
16
2
15",Have a day Bro Bros. Say it back...,@KennethBosak,21 de set
"$KENN TOKEN
@KennethBosak
·
21 de set
Have a night Bro Bros. Say it back...
9
1
16",Have a night Bro Bros. Say it back...,@KennethBosak,21 de set
"$KENN TOKEN
@KennethBosak
·
20 de set
WITH TODAY'S MARKET ARE YOU:
A mídia a seguir inclui conteúdo possivelmente sensível. Alterar configurações
Ver
5
8
12",WITH TODAY'S MARKET ARE YOU:,@KennethBosak,20 de set
"$KENN TOKEN
@KennethBosak
·
20 de set
Right now, 1 BTC equals 43905.9883 USD.
1
1
10","Right now, 1 BTC equals 43905.9883 USD.",@KennethBosak,20 de set
"$KENN TOKEN
@KennethBosak
·
20 de set
WHAT #NFT SHOULD I BUY TODAY?!
107
7
60",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,20 de set
"$KENN TOKEN
@KennethBosak
·
20 de set
Have a day Bro Bros. Say it back...
16
3
27",Have a day Bro Bros. Say it back...,@KennethBosak,20 de set
"$KENN TOKEN
@KennethBosak
·
20 de set
Have a night Bro Bros. Say it back...
9
1
17",Have a night Bro Bros. Say it back...,@KennethBosak,20 de set
"$KENN TOKEN
@KennethBosak
·
19 de set
WHAT THE #NFT EQUIVALENT OF LIVING ""PAYCHECK-TO-PAYCHECK"" ?
15
3
23","WHAT THE #NFT EQUIVALENT OF LIVING ""PAYCHECK-TO-PAYCHECK"" ?",@KennethBosak,19 de set
"$KENN TOKEN
@KennethBosak
·
19 de set
WHY DO YOU HODL MY #NFTs ‽
7
2
14",WHY DO YOU HODL MY #NFTs ‽,@KennethBosak,19 de set
"$KENN TOKEN
@KennethBosak
·
19 de set
It's
A mídia a seguir inclui conteúdo possivelmente sensível. Alterar configurações
Ver
1
1
2",It's,@KennethBosak,19 de set
"$KENN TOKEN
@KennethBosak
·
19 de set
Right now, 1 BTC equals 47544.1016 USD.
1
2
12","Right now, 1 BTC equals 47544.1016 USD.",@KennethBosak,19 de set
"$KENN TOKEN
@KennethBosak
·
19 de set
WHAT #NFT SHOULD I BUY TODAY?!
340
24
235",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,19 de set
"$KENN TOKEN
@KennethBosak
·
19 de set
Have a day Bro Bros. Say it back...
9
3
20",Have a day Bro Bros. Say it back...,@KennethBosak,19 de set
"$KENN TOKEN
@KennethBosak
·
19 de set
Have a night Bro Bros. Say it back...
7
3
16",Have a night Bro Bros. Say it back...,@KennethBosak,19 de set
"$KENN TOKEN
@KennethBosak
·
18 de set
I'M BULLISH ON $KENN
3
8
17",I'M BULLISH ON $KENN,@KennethBosak,18 de set
"$KENN TOKEN
@KennethBosak
·
18 de set
Right now, 1 BTC equals 48459.5 USD.
4","Right now, 1 BTC equals 48459.5 USD.",@KennethBosak,18 de set
"$KENN TOKEN
@KennethBosak
·
18 de set
WHAT #NFT SHOULD I BUY TODAY?!
218
12
125",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,18 de set
"$KENN TOKEN
@KennethBosak
·
18 de set
Have a day Bro Bros. Say it back...
12
1
23",Have a day Bro Bros. Say it back...,@KennethBosak,18 de set
"$KENN TOKEN
@KennethBosak
·
18 de set
Have a night Bro Bros. Say it back...
9
1
19",,@KennethBosak,17 de set
"$KENN TOKEN
@KennethBosak
·
17 de set
$KENN IS COMING !
3
4
10",$KENN IS COMING !,@KennethBosak,17 de set
"$KENN TOKEN
@KennethBosak
·
17 de set
I'M $KENN 
5
3
13",I'M $KENN ,@KennethBosak,17 de set
"$KENN TOKEN
@KennethBosak
·
17 de set
Right now, 1 BTC equals 47450.0195 USD.
3
1
17","Right now, 1 BTC equals 47450.0195 USD.",@KennethBosak,17 de set
"$KENN TOKEN
@KennethBosak
·
17 de set
""BUY MY SHITCOIN"" - $KENN
6
7
15","""BUY MY SHITCOIN"" - $KENN",@KennethBosak,17 de set
"$KENN TOKEN
@KennethBosak
·
17 de set
WHAT #NFT SHOULD I BUY TODAY?!
109
5
54",WHAT #NFT SHOULD I BUY TODAY?!,@KennethBosak,17 de set
"$KENN TOKEN
@KennethBosak
·
17 de set
Have a day Bro Bros. Say it back...
15
1
17",Have a day Bro Bros. Say it back...,@KennethBosak,17 de set
"$KENN TOKEN
@KennethBosak
·
16 de set
2
2
4",,@KennethBosak,16 de set
"$KENN TOKEN
@KennethBosak
·
17 de set
Have a night Bro Bros. Say it back...
5
1
12",Have a night Bro Bros. Say it back...,@KennethBosak,17 de set
