Field1,Text,Text1,Text2
"Tyler Winklevoss
@tyler
·
8 de set
I'm feeling left out. 
@cameron
 just bought a 
@robotosNFT
 on 
@niftygateway
. I've just made a global offer of $1,000 for a Robotos on 
@niftygateway
.

Anyone can deposit a Robotos and accept my offer. Expect a lot more features coming to Nifty Gateway soon!
72
66
295","I'm feeling left out. 
@cameron
 just bought a 
@robotosNFT
 on 
@niftygateway
. I've just made a global offer of $1,000 for a Robotos on 
@niftygateway
.

Anyone can deposit a Robotos and accept my offer. Expect a lot more features coming to Nifty Gateway soon!",@tyler,8 de set
"Tyler Winklevoss
@tyler
·
7 de set
#buythedip
394
614
5,9 mil",#buythedip,@tyler,7 de set
"Tyler Winklevoss
@tyler
·
1 de set
50k let’s go!
214
275
4,3 mil",50k let’s go!,@tyler,1 de set
"Tyler Winklevoss
@tyler
·
26 de ago
Apple’s design and user experience has almost entirely eliminated the need for a user manual and any other documentation. That’s an incredible feat.
298
236
3,2 mil",Apple’s design and user experience has almost entirely eliminated the need for a user manual and any other documentation. That’s an incredible feat.,@tyler,26 de ago
"Tyler Winklevoss
@tyler
·
26 de ago
“What we do not understand we do not possess.”
-Johann Wolfgang von Goethe
144
99
770","“What we do not understand we do not possess.”
-Johann Wolfgang von Goethe",@tyler,26 de ago
"Tyler Winklevoss
@tyler
·
23 de ago
50k 
118
151
2,5 mil",50k ,@tyler,23 de ago
"Tyler Winklevoss
@tyler
·
23 de ago
Bitcoin marching into Monday above 50k. LFG!
122
192
2,8 mil",Bitcoin marching into Monday above 50k. LFG!,@tyler,23 de ago
"Tyler Winklevoss
@tyler
·
22 de ago
Here we go 50k!
234
605
7,7 mil",Here we go 50k!,@tyler,22 de ago
"Tyler Winklevoss
@tyler
·
19 de ago
“Common sense is not so common.”
-Voltaire
201
339
2,7 mil","“Common sense is not so common.”
-Voltaire",@tyler,19 de ago
"Tyler Winklevoss
@tyler
·
19 de ago
Centralized finance is a permissioned monolith that is rigid and brittle.

DeFi is a permissionless ecosystem of composable micro-services.

We know how this movie ends.
144
181
1,3 mil","Centralized finance is a permissioned monolith that is rigid and brittle.

DeFi is a permissionless ecosystem of composable micro-services.

We know how this movie ends.",@tyler,19 de ago
"Tyler Winklevoss
@tyler
·
13 de ago
Bitcoin above 47k on Friday the 13th. 
387
705
8,2 mil",Bitcoin above 47k on Friday the 13th. ,@tyler,13 de ago
"Tyler Winklevoss
@tyler
·
11 de ago
Bitcoin and ether looking fierce
463
533
6,6 mil",Bitcoin and ether looking fierce,@tyler,11 de ago
"Tyler Winklevoss
@tyler
·
11 de ago
#inflation and #cryptocurrency are trending 
216
421
3,2 mil",#inflation and #cryptocurrency are trending ,@tyler,11 de ago
"Tyler Winklevoss
@tyler
·
9 de ago
$AMC to accept bitcoin. My two favorite things, movies and bitcoin 
369
1,2 mil
9,7 mil","$AMC to accept bitcoin. My two favorite things, movies and bitcoin ",@tyler,9 de ago
"Tyler Winklevoss
@tyler
·
9 de ago
Today's Unanimous Consent vote in the Senate was disappointing for crypto. We are down but still not out.

Next stop the House. Thanks to all the Senators who supported the bipartisan amendment.
185
360
3,6 mil","Today's Unanimous Consent vote in the Senate was disappointing for crypto. We are down but still not out.

Next stop the House. Thanks to all the Senators who supported the bipartisan amendment.",@tyler,9 de ago
"Tyler Winklevoss
@tyler
·
9 de ago
Thank you 
@SenLummis
, 
@SenToomey
, 
@MarkWarner
, 
@senrobportman
, and 
@SenatorSinema
 for the compromise amendment to the Infrastructure Bill

Please call 517-200-9518 to be connected to your Senators’ office to support this amendment.

Thank u also 
@RonWyden
 for ur continued support
81
500
2,8 mil","Thank you 
@SenLummis
, 
@SenToomey
, 
@MarkWarner
, 
@senrobportman
, and 
@SenatorSinema
 for the compromise amendment to the Infrastructure Bill

Please call 517-200-9518 to be connected to your Senators’ office to support this amendment.

Thank u also 
@RonWyden
 for ur continued support",@tyler,9 de ago
"Tyler Winklevoss
@tyler
·
9 de ago
46k here we go!
116
254
3,5 mil",46k here we go!,@tyler,9 de ago
"Tyler Winklevoss
@tyler
·
8 de ago
Bitcoin hit 45k, next stop, 50k
564
922
9,3 mil","Bitcoin hit 45k, next stop, 50k",@tyler,8 de ago
"Tyler Winklevoss
@tyler
·
7 de ago
150
255
3,1 mil",,@tyler,7 de ago
"Tyler Winklevoss
@tyler
·
7 de ago
ETH above 3k 
311
599
7,5 mil",ETH above 3k ,@tyler,7 de ago
"Tyler Winklevoss
@tyler
·
6 de ago
Bitcoin and Ether on a tear
184
255
3,6 mil",Bitcoin and Ether on a tear,@tyler,6 de ago
"Tyler Winklevoss
@tyler
·
6 de ago
Bitcoin up 5%, now above 43k. Hello weekend!
374
556
6,7 mil","Bitcoin up 5%, now above 43k. Hello weekend!",@tyler,6 de ago
"Tyler Winklevoss
@tyler
·
5 de ago
I'm short-term bullish and long-term bullish on Ether $ETH
429
767
8,2 mil",I'm short-term bullish and long-term bullish on Ether $ETH,@tyler,5 de ago
"Tyler Winklevoss
@tyler
·
5 de ago
Bitcoin back in then high life above 40k
179
171
2,3 mil",Bitcoin back in then high life above 40k,@tyler,5 de ago
"Tyler Winklevoss
@tyler
·
5 de ago
#Ethereum $ETH is burning!

#EIP1559
246
478
4,7 mil","#Ethereum $ETH is burning!

#EIP1559",@tyler,5 de ago
"Tyler Winklevoss
@tyler
·
3 de ago
Bitcoin has succeeded by providing a better alternative. It’s a choice, not a coercion. That’s true strength.
440
309
3 mil","Bitcoin has succeeded by providing a better alternative. It’s a choice, not a coercion. That’s true strength.",@tyler,3 de ago
"Tyler Winklevoss
@tyler
·
2 de ago
Bitcoin is the major unlock
334
315
4,2 mil",Bitcoin is the major unlock,@tyler,2 de ago
"Tyler Winklevoss
@tyler
·
1 de ago
Reminder: Bitcoin is unstoppable
505
854
7,5 mil",Reminder: Bitcoin is unstoppable,@tyler,1 de ago
"Tyler Winklevoss
@tyler
·
1 de ago
It’s still crypto summer. Yeehaw 
180
207
2,8 mil",It’s still crypto summer. Yeehaw ,@tyler,1 de ago
"Tyler Winklevoss
@tyler
·
31 de jul
Lead by coaching, teaching, listening, learning, and enabling; not by commanding and controlling.
111
322
2,2 mil","Lead by coaching, teaching, listening, learning, and enabling; not by commanding and controlling.",@tyler,31 de jul
"Tyler Winklevoss
@tyler
·
31 de jul
Bitcoin running again. TGIF
166
254
3,9 mil",Bitcoin running again. TGIF,@tyler,31 de jul
"Tyler Winklevoss
@tyler
·
27 de jul
And 40k bitcoin has been breached again. This is just the warm up
306
620
6,8 mil",And 40k bitcoin has been breached again. This is just the warm up,@tyler,27 de jul
"Tyler Winklevoss
@tyler
·
27 de jul
#Bitcoin on the move again 
237
353
4,2 mil",#Bitcoin on the move again ,@tyler,27 de jul
"Tyler Winklevoss
@tyler
·
27 de jul
Bitcoin and other cryptos live out in the open and in the sunlight. The US dollar is hidden behind a curtain and lives in the shadows.
180
384
3,1 mil",Bitcoin and other cryptos live out in the open and in the sunlight. The US dollar is hidden behind a curtain and lives in the shadows.,@tyler,27 de jul
"Tyler Winklevoss
@tyler
·
27 de jul
Senator Warren, the #Bitcoin blockchain is open and transparent; the US dollar has no blockchain and is the epitome of ‘shadowy’
356
1 mil
8,1 mil","Senator Warren, the #Bitcoin blockchain is open and transparent; the US dollar has no blockchain and is the epitome of ‘shadowy’",@tyler,27 de jul
"Tyler Winklevoss
@tyler
·
27 de jul
Crypto puts the financial system in the hands of everyone
274
390
3,3 mil",Crypto puts the financial system in the hands of everyone,@tyler,27 de jul
"Tyler Winklevoss
@tyler
·
26 de jul
The bulls are on parade. #Bitcoin has broken through 40k
428
427
4,8 mil",The bulls are on parade. #Bitcoin has broken through 40k,@tyler,26 de jul
"Tyler Winklevoss
@tyler
·
26 de jul
#Bitcoin is trending
139
275
3,3 mil",#Bitcoin is trending,@tyler,26 de jul
"Tyler Winklevoss
@tyler
·
26 de jul
I pity the fools who sold
358
625
6,8 mil",I pity the fools who sold,@tyler,26 de jul
"Tyler Winklevoss
@tyler
·
26 de jul
Hello 38K #Bitcoin
126
103
2 mil",Hello 38K #Bitcoin,@tyler,26 de jul
"Tyler Winklevoss
@tyler
·
25 de jul
It pays to HODL
225
683
7,2 mil",It pays to HODL,@tyler,25 de jul
"Tyler Winklevoss
@tyler
·
25 de jul
38k #Bitcoin I see you !
235
371
5 mil",38k #Bitcoin I see you !,@tyler,25 de jul
"Tyler Winklevoss
@tyler
·
25 de jul
Good evening 35k #Bitcoin
184
208
3 mil",Good evening 35k #Bitcoin,@tyler,25 de jul
"Tyler Winklevoss
@tyler
·
25 de jul
Good morning 34k #Bitcoin
221
224
3,6 mil",Good morning 34k #Bitcoin,@tyler,25 de jul
"Tyler Winklevoss
@tyler
·
24 de jul
#Bitcoin starting to run 
381
751
7 mil",#Bitcoin starting to run ,@tyler,24 de jul
"Tyler Winklevoss
@tyler
·
24 de jul
Free markets are the answer
134
204
2 mil",Free markets are the answer,@tyler,24 de jul
"Tyler Winklevoss
@tyler
·
23 de jul
#Bitcoin is a rebel with a cause
125
250
2,6 mil",#Bitcoin is a rebel with a cause,@tyler,23 de jul
"Tyler Winklevoss
@tyler
·
23 de jul
If prices are going up ""temporarily"" because of *supply-chain issues*, then it would follow that the stock market will go down when supply chains issues get sorted out. That makes no sense.
84
74
863","If prices are going up ""temporarily"" because of *supply-chain issues*, then it would follow that the stock market will go down when supply chains issues get sorted out. That makes no sense.",@tyler,23 de jul
"Tyler Winklevoss
@tyler
·
23 de jul
Prediction: Within a few months, a plethora of assistant, adjunct economics professors at small, liberal arts colleges publish books on supply-chain inflation theory that appear on best-seller lists. They proceed to become regular ""expert"" guests on cable news networks. 
85
110
1,1 mil","Prediction: Within a few months, a plethora of assistant, adjunct economics professors at small, liberal arts colleges publish books on supply-chain inflation theory that appear on best-seller lists. They proceed to become regular ""expert"" guests on cable news networks. ",@tyler,23 de jul
"Tyler Winklevoss
@tyler
·
23 de jul
Supply-chain inflation theory is the newest branch of Modern Monetary Theory
56
110
1 mil",Supply-chain inflation theory is the newest branch of Modern Monetary Theory,@tyler,23 de jul
"Tyler Winklevoss
@tyler
·
23 de jul
The Philips Curve suggests that higher inflation leads to more employment in the short-run. However, it is well understood that inflation has no bearing on employment rates in the long-term. Saying that more inflation in the US at this point will lead to more employment is a con
35
55
422
Mostrar esta sequência","The Philips Curve suggests that higher inflation leads to more employment in the short-run. However, it is well understood that inflation has no bearing on employment rates in the long-term. Saying that more inflation in the US at this point will lead to more employment is a con",@tyler,23 de jul
"Tyler Winklevoss
@tyler
·
23 de jul
Attempting to explain the root cause of inflation as a supply chain issue and not a money printing issue is Orwellian-grade sophistry. Do our dear leaders think we don't understand basic arithmetic and supply and demand?
272
551
3,5 mil",Attempting to explain the root cause of inflation as a supply chain issue and not a money printing issue is Orwellian-grade sophistry. Do our dear leaders think we don't understand basic arithmetic and supply and demand?,@tyler,23 de jul
"Tyler Winklevoss
@tyler
·
23 de jul
First they tell you there is no inflation because the prices of basic goods are flat. Yet they completely omit what's been happening to asset prices, the stock market, etc.

When prices of basic goods start to rise, they tell you it's a supply-chain issue

#Bitcoin fixes this
126
241
1,6 mil","First they tell you there is no inflation because the prices of basic goods are flat. Yet they completely omit what's been happening to asset prices, the stock market, etc.

When prices of basic goods start to rise, they tell you it's a supply-chain issue

#Bitcoin fixes this",@tyler,23 de jul
"Tyler Winklevoss
@tyler
·
22 de jul
You can now earn 2.05% APY on your 
@tezos
 $XTZ using 
@Gemini
 Earn. 
167
91
682","You can now earn 2.05% APY on your 
@tezos
 $XTZ using 
@Gemini
 Earn. ",@tyler,22 de jul
"Tyler Winklevoss
@tyler
·
21 de jul
Elon owns Ether $ETH
432
669
8,1 mil",Elon owns Ether $ETH,@tyler,21 de jul
"Tyler Winklevoss
@tyler
·
21 de jul
Elon, Tesla, and SpaceX own #Bitcoin
349
1,3 mil
10,4 mil","Elon, Tesla, and SpaceX own #Bitcoin",@tyler,21 de jul
"Tyler Winklevoss
@tyler
·
20 de jul
The space race marks the separation of space and state. Similarly, crypto marks the separation of money and state. The decoupling is happening.
134
285
1,9 mil","The space race marks the separation of space and state. Similarly, crypto marks the separation of money and state. The decoupling is happening.",@tyler,20 de jul
"Tyler Winklevoss
@tyler
·
20 de jul
Crypto is the pure embodiment of free speech and free markets
275
376
2,8 mil",Crypto is the pure embodiment of free speech and free markets,@tyler,20 de jul
"Tyler Winklevoss
@tyler
·
15 de jul
There is no truth in a fear-based culture
219
261
2 mil",There is no truth in a fear-based culture,@tyler,15 de jul
"Tyler Winklevoss
@tyler
·
13 de jul
REMINDER: #Bitcoin is the best protection in the world against inflation
480
648
5 mil",REMINDER: #Bitcoin is the best protection in the world against inflation,@tyler,13 de jul
"Tyler Winklevoss
@tyler
·
9 de jul
The War on Drugs is stupid and evil
657
752
7 mil",The War on Drugs is stupid and evil,@tyler,9 de jul
"Tyler Winklevoss
@tyler
·
8 de jul
Liberty is the answer
163
174
1,9 mil",Liberty is the answer,@tyler,8 de jul
"Tyler Winklevoss
@tyler
·
6 de jul
Negative thoughts are not reality, they are just negative thoughts
241
451
3,3 mil","Negative thoughts are not reality, they are just negative thoughts",@tyler,6 de jul
"Tyler Winklevoss
@tyler
·
4 de jul
Fiat money is government truth. #Bitcoin is cryptographic truth.
312
493
4,1 mil",Fiat money is government truth. #Bitcoin is cryptographic truth.,@tyler,4 de jul
"Tyler Winklevoss
@tyler
·
1 de jul
You can now earn 7.4% APY on your 
@dogecoin
 $DOGE using 
@Gemini
 Earn. 
524
706
3,7 mil","You can now earn 7.4% APY on your 
@dogecoin
 $DOGE using 
@Gemini
 Earn. ",@tyler,1 de jul
"Tyler Winklevoss
@tyler
·
30 de jun
#Bitcoin is stateless money. Many are starting to understand how powerful this is.
301
632
4,8 mil",#Bitcoin is stateless money. Many are starting to understand how powerful this is.,@tyler,30 de jun
"Tyler Winklevoss
@tyler
·
30 de jun
#Bitcoin is the best way to future-proof yourself
173
306
2,8 mil",#Bitcoin is the best way to future-proof yourself,@tyler,30 de jun
"Tyler Winklevoss
@tyler
·
28 de jun
Thanks be to Jerome Powell and the Fed for crowding so many people into #bitcoin 
180
305
3,4 mil",Thanks be to Jerome Powell and the Fed for crowding so many people into #bitcoin ,@tyler,28 de jun
"Tyler Winklevoss
@tyler
·
24 de jun
#Bitcoin ETF News: 
@qrcapital
 has launched the #QBTC11 ETF, the first bitcoin ETF in Latin America! It's now trading on the Brazilian Stock Exchange (B3). Proud that 
@Gemini
 Fund Solutions is the exclusive custody and clearing service provider. Para o alto e avante! 
81
341
2,4 mil","#Bitcoin ETF News: 
@qrcapital
 has launched the #QBTC11 ETF, the first bitcoin ETF in Latin America! It's now trading on the Brazilian Stock Exchange (B3). Proud that 
@Gemini
 Fund Solutions is the exclusive custody and clearing service provider. Para o alto e avante! ",@tyler,24 de jun
"Tyler Winklevoss
@tyler
·
22 de jun
#Bitcoin loves shaking out the 


353
565
6,6 mil","#Bitcoin loves shaking out the 

",@tyler,22 de jun
"Tyler Winklevoss
@tyler
·
22 de jun
Congrats to all those with conviction who bought the #bitcoin dip!
694
1 mil
13 mil",Congrats to all those with conviction who bought the #bitcoin dip!,@tyler,22 de jun
"Tyler Winklevoss
@tyler
·
19 de jun
#Bitcoin has true grit
263
328
4,5 mil",#Bitcoin has true grit,@tyler,19 de jun
"Tyler Winklevoss
@tyler
·
17 de jun
.
@Gemini
 now supports trading and custody for 45 cryptos and custody for another 13 cryptos. Just getting started. 
408
174
2,3 mil",".
@Gemini
 now supports trading and custody for 45 cryptos and custody for another 13 cryptos. Just getting started. ",@tyler,17 de jun
"Tyler Winklevoss
@tyler
·
16 de jun
Bitcoin is the decoupling of money and state.

Crypto is the decoupling of money and banks.

DeFi is the decoupling of finance and Wall Street.

NFTs are the decoupling of art and the establishment.
531
2,1 mil
9,1 mil","Bitcoin is the decoupling of money and state.

Crypto is the decoupling of money and banks.

DeFi is the decoupling of finance and Wall Street.

NFTs are the decoupling of art and the establishment.",@tyler,16 de jun
"Tyler Winklevoss
@tyler
·
14 de jun
HODL is trending. Now we're talking
767
1,1 mil
9,9 mil",HODL is trending. Now we're talking,@tyler,14 de jun
"Tyler Winklevoss
@tyler
·
13 de jun
#Bitcoin is on the move
370
833
8,8 mil",#Bitcoin is on the move,@tyler,13 de jun
"Tyler Winklevoss
@tyler
·
12 de jun
Money is a technology. When you understand this, you'll understand why crypto is inevitable.
432
1,4 mil
9,6 mil","Money is a technology. When you understand this, you'll understand why crypto is inevitable.",@tyler,12 de jun
"Tyler Winklevoss
@tyler
·
12 de jun
#Bitcoin = sound money and liberty. It’s a beautiful thing.
200
401
4 mil",#Bitcoin = sound money and liberty. It’s a beautiful thing.,@tyler,12 de jun
"Tyler Winklevoss
@tyler
·
11 de jun
Imagine not having any exposure to #bitcoin 
457
485
5,9 mil",Imagine not having any exposure to #bitcoin ,@tyler,11 de jun
"Tyler Winklevoss
@tyler
·
9 de jun
 get  results
273
572
6,4 mil", get  results,@tyler,9 de jun
"Tyler Winklevoss
@tyler
·
9 de jun
That might have been the dumbest sell-off I’ve ever seen since I’ve been in #Bitcoin
501
1,1 mil
13,5 mil",That might have been the dumbest sell-off I’ve ever seen since I’ve been in #Bitcoin,@tyler,9 de jun
"Tyler Winklevoss
@tyler
·
8 de jun
Today's #Bitcoin FUD has been an exercise in transferring wealth from  to 
265
894
8,4 mil",Today's #Bitcoin FUD has been an exercise in transferring wealth from  to ,@tyler,8 de jun
"Tyler Winklevoss
@tyler
·
8 de jun
#Bitcoin was not hacked by the FBI. This FUD has created a great buying opportunity.
419
1,2 mil
9,7 mil",#Bitcoin was not hacked by the FBI. This FUD has created a great buying opportunity.,@tyler,8 de jun
"Tyler Winklevoss
@tyler
·
8 de jun
First they ignore you, then suddenly Paraguay , Argentina , Panama , Brazil , El Salvador , and Nicaragua  embrace #Bitcoin
1 mil
4,6 mil
23,9 mil","First they ignore you, then suddenly Paraguay , Argentina , Panama , Brazil , El Salvador , and Nicaragua  embrace #Bitcoin",@tyler,8 de jun
"Tyler Winklevoss
@tyler
·
7 de jun
300 people showed up to Bitcoin 2013. 

50,000 people showed up to Bitcoin 2021.

In just 8 years, 1 trillion in value has been created. The best part is we're just getting started. The next 8 years are going to be bonkers.
202
674
5,4 mil","300 people showed up to Bitcoin 2013. 

50,000 people showed up to Bitcoin 2021.

In just 8 years, 1 trillion in value has been created. The best part is we're just getting started. The next 8 years are going to be bonkers.",@tyler,7 de jun
"Tyler Winklevoss
@tyler
·
7 de jun
When 
@cameron
 and I spoke at Bitcoin 2013, the price of bitcoin was $130

When we spoke at Bitcoin 2021, the price of bitcoin was $36,000

Few.
243
385
5,2 mil","When 
@cameron
 and I spoke at Bitcoin 2013, the price of bitcoin was $130

When we spoke at Bitcoin 2021, the price of bitcoin was $36,000

Few.",@tyler,7 de jun
"Tyler Winklevoss
@tyler
·
7 de jun
#Bitcoin is the separation of money and state. Many are starting to understand this.
425
1,3 mil
9,3 mil",#Bitcoin is the separation of money and state. Many are starting to understand this.,@tyler,7 de jun
"Tyler Winklevoss
@tyler
·
6 de jun
Who’s betting a #bitcoin on the 
@LoganPaul
 vs. 
@FloydMayweather
 fight?
244
103
1,7 mil","Who’s betting a #bitcoin on the 
@LoganPaul
 vs. 
@FloydMayweather
 fight?",@tyler,6 de jun
"Tyler Winklevoss
@tyler
·
5 de jun
Big News: El Salvador  announced that they will make #Bitcoin legal tender and have bitcoin in their reserves.
359
1,8 mil
12,4 mil",Big News: El Salvador  announced that they will make #Bitcoin legal tender and have bitcoin in their reserves.,@tyler,5 de jun
"Tyler Winklevoss
@tyler
·
5 de jun
The US dollar is the ultimate shitcoin. Long live #Bitcoin
532
1,5 mil
12 mil",The US dollar is the ultimate shitcoin. Long live #Bitcoin,@tyler,5 de jun
"Tyler Winklevoss
@tyler
·
31 de mai
Today, I'm giving thanks and remembering those who paid the ultimate price for our freedom. 
91
157
2,8 mil","Today, I'm giving thanks and remembering those who paid the ultimate price for our freedom. ",@tyler,31 de mai
"Tyler Winklevoss
@tyler
·
31 de mai
Pro Tip: When inflation runs high, the last asset you want to own is the US dollar, the first asset you want to own is #bitcoin
465
1 mil
7,9 mil","Pro Tip: When inflation runs high, the last asset you want to own is the US dollar, the first asset you want to own is #bitcoin",@tyler,31 de mai
"Tyler Winklevoss
@tyler
·
30 de mai
I HODL, therefore I am
430
1 mil
9,2 mil","I HODL, therefore I am",@tyler,30 de mai
"Tyler Winklevoss
@tyler
·
30 de mai
The deluge of inflation is upon us and only increasing in intensity. #Bitcoin is your highest ground.
214
264
2,6 mil",The deluge of inflation is upon us and only increasing in intensity. #Bitcoin is your highest ground.,@tyler,30 de mai
"Tyler Winklevoss
@tyler
·
30 de mai
#Bitcoin has had some rainy days lately. But spring showers bring summer flowers.
217
453
5,1 mil",#Bitcoin has had some rainy days lately. But spring showers bring summer flowers.,@tyler,30 de mai
"Tyler Winklevoss
@tyler
·
27 de mai
Crypto is feeling a little boring today. That's usually a good sign of things to come.
518
738
9 mil",Crypto is feeling a little boring today. That's usually a good sign of things to come.,@tyler,27 de mai
"Tyler Winklevoss
@tyler
·
27 de mai
.
@ParikPatelCFA
 is it true that you now own #bitcoin ?!
84
77
1,7 mil",".
@ParikPatelCFA
 is it true that you now own #bitcoin ?!",@tyler,27 de mai
"Tyler Winklevoss
@tyler
·
27 de mai
And we're back above 40k. Next stop, 50k
891
776
8,9 mil","And we're back above 40k. Next stop, 50k",@tyler,27 de mai
"Tyler Winklevoss
@tyler
·
27 de mai
#Bitcoin flirting with 40k. This opportunity will be temporary.
291
376
4,4 mil",#Bitcoin flirting with 40k. This opportunity will be temporary.,@tyler,27 de mai
"Tyler Winklevoss
@tyler
·
26 de mai
#AMC500k 
168
349
2,8 mil",#AMC500k ,@tyler,26 de mai
"Tyler Winklevoss
@tyler
·
24 de mai
40k #bitcoin back in sight
239
576
7,2 mil",40k #bitcoin back in sight,@tyler,24 de mai
"Tyler Winklevoss
@tyler
·
24 de mai
#Bitcoin may lose a battle here and there, but it will win the war
363
977
10,6 mil","#Bitcoin may lose a battle here and there, but it will win the war",@tyler,24 de mai
"Tyler Winklevoss
@tyler
·
24 de mai
The story of #Bitcoin has always been two steps forward, one step back, then two steps forward
278
678
6,7 mil","The story of #Bitcoin has always been two steps forward, one step back, then two steps forward",@tyler,24 de mai
"Tyler Winklevoss
@tyler
·
23 de mai
Few understand this.
306
339
5,5 mil",Few understand this.,@tyler,23 de mai
"Tyler Winklevoss
@tyler
·
23 de mai
Buying the dip just got better
795
1,4 mil
18,1 mil",Buying the dip just got better,@tyler,23 de mai
"Tyler Winklevoss
@tyler
·
22 de mai
Happy #Bitcoin Pizza Day. 

Last year, the price of bitcoin was 9k on this holiday.

Today, the price is 38k.

Few understand this.
260
601
4,9 mil","Happy #Bitcoin Pizza Day. 

Last year, the price of bitcoin was 9k on this holiday.

Today, the price is 38k.

Few understand this.",@tyler,22 de mai
"Tyler Winklevoss
@tyler
·
22 de mai
The only two mistakes you can make with #bitcoin over the next decade is 1) not buying enough and 2) selling any of it at any point in time
758
1,9 mil
14 mil",The only two mistakes you can make with #bitcoin over the next decade is 1) not buying enough and 2) selling any of it at any point in time,@tyler,22 de mai
"Tyler Winklevoss
@tyler
·
22 de mai
#Bitcoin is only getting stronger
513
1,2 mil
11,8 mil",#Bitcoin is only getting stronger,@tyler,22 de mai
"Tyler Winklevoss
@tyler
·
20 de mai
The dip is being bought
615
1 mil
13 mil",The dip is being bought,@tyler,20 de mai
"Tyler Winklevoss
@tyler
·
19 de mai
6 months ago, 37k #bitcoin would have be a dream come true. Perspective is crucial for a HODLer.
288
772
8,2 mil","6 months ago, 37k #bitcoin would have be a dream come true. Perspective is crucial for a HODLer.",@tyler,19 de mai
"Tyler Winklevoss
@tyler
·
19 de mai
450
1,2 mil
14,4 mil",,@tyler,19 de mai
"Tyler Winklevoss
@tyler
·
17 de mai
Crypto volatility separates the believers from the tourists
467
2,3 mil
15,4 mil",Crypto volatility separates the believers from the tourists,@tyler,17 de mai
"Tyler Winklevoss
@tyler
·
14 de mai
You can’t keep ether down
221
187
2,6 mil",You can’t keep ether down,@tyler,14 de mai
"Tyler Winklevoss
@tyler
·
14 de mai
#Bitcoin has crashed and burned down to $50k 
492
413
6,7 mil",#Bitcoin has crashed and burned down to $50k ,@tyler,14 de mai
"Tyler Winklevoss
@tyler
·
12 de mai
Pro Tip: BTFD
461
909
7,8 mil",Pro Tip: BTFD,@tyler,12 de mai
